failure_datetime,date,time,hour,location,temperature_celsius,is_peak_hour,is_weekend,repair_time_minutes,passengers_affected,trains_affected,is_rainy,month,failure_type_Interlocking,failure_type_Other,failure_type_Power Supply,failure_type_Software/Electronics,failure_type_Track Circuit,weather_Cloudy,weather_Foggy,weather_Rainy,weather_Snowy,weather_Stormy,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,season_Spring,season_Summer,season_Winter
2022-12-31,2022-12-31,00:00:00,0,Elephant & Castle,3,0,1,42,2066,4,1,12,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2023-01-01,2023-01-01,00:00:00,0,Covent Garden,6,0,1,43,1394,4,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-02,2023-01-02,00:00:00,0,Elephant & Castle,9,0,0,48,2308,5,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-01-03,2023-01-03,00:00:00,0,Stratford,1,0,0,20,980,4,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-01-04,2023-01-04,00:00:00,0,Victoria,1,0,0,57,2119,5,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2023-01-05,2023-01-05,00:00:00,0,Elephant & Castle,7,0,0,77,2514,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-01-06,2023-01-06,00:00:00,0,Piccadilly Circus,2,0,0,57,877,6,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-07,2023-01-07,00:00:00,0,St Pancras,3,0,1,55,2547,6,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-01-08,2023-01-08,00:00:00,0,Bank,6,0,1,66,3021,7,0,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-09,2023-01-09,00:00:00,0,St Pancras,4,0,0,103,3328,8,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2023-01-10,2023-01-10,00:00:00,0,King's Cross,9,0,0,81,1224,6,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-01-11,2023-01-11,00:00:00,0,Vauxhall,5,0,0,20,816,4,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2023-01-12,2023-01-12,00:00:00,0,King's Cross,9,0,0,80,1416,6,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-01-13,2023-01-13,00:00:00,0,Stratford,7,0,0,95,2918,8,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-14,2023-01-14,00:00:00,0,Stratford,5,0,1,68,973,5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-01-15,2023-01-15,00:00:00,0,Old Street,3,0,1,33,1162,4,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-16,2023-01-16,00:00:00,0,Piccadilly Circus,4,0,0,123,4717,10,1,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2023-01-17,2023-01-17,00:00:00,0,Victoria,6,0,0,35,1292,3,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-01-18,2023-01-18,00:00:00,0,Bank,6,0,0,24,408,4,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2023-01-19,2023-01-19,00:00:00,0,Elephant & Castle,0,0,0,48,1880,4,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2023-01-20,2023-01-20,00:00:00,0,Paddington,1,0,0,29,1209,3,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-21,2023-01-21,00:00:00,0,Farringdon,8,0,1,69,3069,7,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-01-22,2023-01-22,00:00:00,0,Whitechapel,1,0,1,54,2184,6,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-23,2023-01-23,00:00:00,0,Farringdon,1,0,0,53,1650,6,0,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-01-24,2023-01-24,00:00:00,0,London Bridge,4,0,0,47,753,4,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-01-26,2023-01-26,00:00:00,0,Vauxhall,4,0,0,33,861,5,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2023-01-27,2023-01-27,00:00:00,0,King's Cross,15,0,0,39,781,4,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-01-28,2023-01-28,00:00:00,0,Waterloo,1,0,1,64,1924,6,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-01-29,2023-01-29,00:00:00,0,Liverpool Street,4,0,1,31,1382,4,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-01-30,2023-01-30,00:00:00,0,Holborn,2,0,0,25,981,3,0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2023-01-31,2023-01-31,00:00:00,0,Holborn,6,0,0,60,2778,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-02-02,2023-02-02,00:00:00,0,King's Cross St Pancras,-3,0,0,68,3151,7,1,2,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2023-02-03,2023-02-03,00:00:00,0,Elephant & Castle,7,0,0,23,873,3,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-02-04,2023-02-04,00:00:00,0,Victoria,5,0,1,21,666,3,0,2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-02-05,2023-02-05,00:00:00,0,Waterloo,3,0,1,39,1294,4,1,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2023-02-06,2023-02-06,00:00:00,0,Clapham Junction,0,0,0,47,2209,6,0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-02-07,2023-02-07,00:00:00,0,Borough,5,0,0,29,403,4,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-02-08,2023-02-08,00:00:00,0,London Bridge,2,0,0,76,1384,6,1,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2023-02-09,2023-02-09,00:00:00,0,Elephant & Castle,0,0,0,61,2803,5,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-02-10,2023-02-10,00:00:00,0,Whitechapel,8,0,0,80,1822,7,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-02-12,2023-02-12,00:00:00,0,Holborn,1,0,1,35,995,4,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-02-13,2023-02-13,00:00:00,0,Moorgate,8,0,0,83,2270,6,0,2,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-02-14,2023-02-14,00:00:00,0,Vauxhall,7,0,0,67,2802,6,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-02-15,2023-02-15,00:00:00,0,Angel,8,0,0,85,1559,7,1,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2023-02-16,2023-02-16,00:00:00,0,Whitechapel,0,0,0,20,490,3,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-02-17,2023-02-17,00:00:00,0,Old Street,7,0,0,63,2520,5,0,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-02-18,2023-02-18,00:00:00,0,Liverpool Street,7,0,1,28,504,4,0,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-02-19,2023-02-19,00:00:00,0,Euston,10,0,1,32,1497,3,0,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-02-20,2023-02-20,00:00:00,0,Moorgate,5,0,0,37,1455,5,0,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-02-21,2023-02-21,00:00:00,0,Stratford,1,0,0,51,1801,5,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023-02-22,2023-02-22,00:00:00,0,London Bridge,1,0,0,28,308,4,1,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2023-02-23,2023-02-23,00:00:00,0,Euston,5,0,0,75,3142,6,1,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2023-02-24,2023-02-24,00:00:00,0,Whitechapel,2,0,0,57,2108,4,1,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2023-02-25,2023-02-25,00:00:00,0,Paddington,8,0,1,21,416,3,0,2,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2023-02-26,2023-02-26,00:00:00,0,Stratford,5,0,1,51,1226,4,0,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023-02-27,2023-02-27,00:00:00,0,Covent Garden,2,0,0,20,612,2,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-02-28,2023-02-28,00:00:00,0,Old Street,2,0,0,84,3992,8,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2023-03-01,2023-03-01,00:00:00,0,Liverpool Street,16,0,0,30,462,3,1,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
2023-03-02,2023-03-02,00:00:00,0,Old Street,11,0,0,45,822,6,1,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2023-03-03,2023-03-03,00:00:00,0,Bank,12,0,0,35,394,4,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-04,2023-03-04,00:00:00,0,Old Street,0,0,1,20,450,4,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-03-05,2023-03-05,00:00:00,0,Old Street,11,0,1,68,2723,7,1,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2023-03-06,2023-03-06,00:00:00,0,Borough,9,0,0,88,2664,8,1,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2023-03-07,2023-03-07,00:00:00,0,Holborn,8,0,0,26,446,4,0,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-03-09,2023-03-09,00:00:00,0,Euston,8,0,0,68,1451,7,1,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2023-03-10,2023-03-10,00:00:00,0,Southwark,11,0,0,90,3115,9,0,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-11,2023-03-11,00:00:00,0,Southwark,14,0,1,70,1984,5,0,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-03-12,2023-03-12,00:00:00,0,Borough,9,0,1,46,388,4,0,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-03-13,2023-03-13,00:00:00,0,Bank,16,0,0,150,3510,12,1,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2023-03-14,2023-03-14,00:00:00,0,Euston,12,0,0,23,370,3,0,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2023-03-15,2023-03-15,00:00:00,0,Baker Street,17,0,0,20,260,4,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2023-03-16,2023-03-16,00:00:00,0,King's Cross,10,0,0,73,1352,6,1,3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2023-03-17,2023-03-17,00:00:00,0,Moorgate,9,0,0,65,3155,5,1,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2023-03-18,2023-03-18,00:00:00,0,Piccadilly Circus,17,0,1,69,1899,6,0,3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2023-03-19,2023-03-19,00:00:00,0,Borough,17,0,1,109,3239,8,1,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2023-03-20,2023-03-20,00:00:00,0,King's Cross,13,0,0,43,1476,4,1,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2023-03-21,2023-03-21,00:00:00,0,Piccadilly Circus,14,0,0,44,532,3,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-03-22,2023-03-22,00:00:00,0,Euston,17,0,0,74,3401,5,0,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
2023-03-23,2023-03-23,00:00:00,0,Covent Garden,14,0,0,58,1690,6,1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2023-03-24,2023-03-24,00:00:00,0,Moorgate,12,0,0,23,1036,3,0,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-25,2023-03-25,00:00:00,0,Borough,10,0,1,26,234,4,0,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-03-26,2023-03-26,00:00:00,0,Farringdon,20,0,1,20,465,4,0,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-03-27,2023-03-27,00:00:00,0,King's Cross,11,0,0,71,1692,6,1,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2023-03-28,2023-03-28,00:00:00,0,Holborn,9,0,0,65,3027,7,1,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2023-03-29,2023-03-29,00:00:00,0,Stratford,14,0,0,47,1149,5,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2023-03-30,2023-03-30,00:00:00,0,Covent Garden,10,0,0,86,3351,7,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-03-31,2023-03-31,00:00:00,0,Moorgate,12,0,0,75,1198,6,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-01,2023-04-01,00:00:00,0,King's Cross,13,0,1,110,5071,9,1,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2023-04-02,2023-04-02,00:00:00,0,Victoria,2,0,1,20,333,3,0,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-04-03,2023-04-03,00:00:00,0,King's Cross St Pancras,11,0,0,31,397,3,0,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-04-04,2023-04-04,00:00:00,0,Moorgate,15,0,0,39,1266,5,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-04-05,2023-04-05,00:00:00,0,Clapham Junction,12,0,0,52,1871,4,1,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2023-04-06,2023-04-06,00:00:00,0,Whitechapel,19,0,0,40,523,5,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-04-08,2023-04-08,00:00:00,0,Borough,9,0,1,88,1935,7,0,4,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-04-09,2023-04-09,00:00:00,0,Moorgate,18,0,1,88,3160,8,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-04-10,2023-04-10,00:00:00,0,Covent Garden,9,0,0,82,2997,6,0,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-04-11,2023-04-11,00:00:00,0,London Bridge,17,0,0,53,1024,5,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-04-12,2023-04-12,00:00:00,0,Piccadilly Circus,12,0,0,41,1738,4,1,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2023-04-13,2023-04-13,00:00:00,0,Elephant & Castle,12,0,0,32,1592,4,0,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-04-14,2023-04-14,00:00:00,0,St Pancras,12,0,0,87,1312,8,1,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2023-04-15,2023-04-15,00:00:00,0,King's Cross,14,0,1,75,788,8,0,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-04-16,2023-04-16,00:00:00,0,Euston,9,0,1,54,970,5,0,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-04-17,2023-04-17,00:00:00,0,Liverpool Street,14,0,0,96,3667,8,1,4,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2023-04-19,2023-04-19,00:00:00,0,Victoria,10,0,0,66,860,7,0,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2023-04-20,2023-04-20,00:00:00,0,St Pancras,11,0,0,20,604,3,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-04-21,2023-04-21,00:00:00,0,Piccadilly Circus,21,0,0,72,3115,6,0,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-22,2023-04-22,00:00:00,0,Angel,9,0,1,92,3784,9,0,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-04-23,2023-04-23,00:00:00,0,Covent Garden,15,0,1,42,948,3,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-04-24,2023-04-24,00:00:00,0,Southwark,12,0,0,39,1447,3,0,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2023-04-25,2023-04-25,00:00:00,0,Holborn,9,0,0,43,358,5,1,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2023-04-26,2023-04-26,00:00:00,0,Paddington,15,0,0,68,1849,6,1,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2023-04-27,2023-04-27,00:00:00,0,Piccadilly Circus,12,0,0,30,1489,5,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-04-28,2023-04-28,00:00:00,0,King's Cross St Pancras,13,0,0,39,967,5,0,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-29,2023-04-29,00:00:00,0,Vauxhall,8,0,1,48,1148,4,1,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2023-04-30,2023-04-30,00:00:00,0,Covent Garden,9,0,1,31,1184,5,0,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-05-01,2023-05-01,00:00:00,0,Liverpool Street,5,0,0,81,2415,7,1,5,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2023-05-02,2023-05-02,00:00:00,0,Farringdon,7,0,0,56,1052,5,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-05-04,2023-05-04,00:00:00,0,Euston,12,0,0,21,561,3,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-05-05,2023-05-05,00:00:00,0,Paddington,11,0,0,24,999,4,0,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-06,2023-05-06,00:00:00,0,King's Cross St Pancras,14,0,1,20,643,4,0,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-05-07,2023-05-07,00:00:00,0,St Pancras,19,0,1,35,509,5,1,5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2023-05-08,2023-05-08,00:00:00,0,Liverpool Street,13,0,0,23,890,4,0,5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2023-05-09,2023-05-09,00:00:00,0,St Pancras,15,0,0,36,515,4,0,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2023-05-10,2023-05-10,00:00:00,0,Moorgate,11,0,0,43,1363,4,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2023-05-11,2023-05-11,00:00:00,0,Waterloo,7,0,0,34,1681,4,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-05-12,2023-05-12,00:00:00,0,Piccadilly Circus,17,0,0,82,2665,6,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-05-13,2023-05-13,00:00:00,0,Stratford,12,0,1,29,519,3,1,5,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2023-05-14,2023-05-14,00:00:00,0,Old Street,10,0,1,77,3080,7,0,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-05-16,2023-05-16,00:00:00,0,Stratford,13,0,0,55,968,4,0,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-05-17,2023-05-17,00:00:00,0,Paddington,10,0,0,42,1229,3,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2023-05-18,2023-05-18,00:00:00,0,Liverpool Street,7,0,0,43,1912,4,0,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-05-21,2023-05-21,00:00:00,0,Victoria,10,0,1,112,4164,10,1,5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2023-05-22,2023-05-22,00:00:00,0,Old Street,8,0,0,64,2157,7,0,5,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-05-23,2023-05-23,00:00:00,0,Angel,4,0,0,207,2980,16,1,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2023-05-25,2023-05-25,00:00:00,0,King's Cross,9,0,0,26,840,4,1,5,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2023-05-27,2023-05-27,00:00:00,0,Southwark,12,0,1,65,2227,7,0,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2023-05-28,2023-05-28,00:00:00,0,Paddington,4,0,1,87,2614,8,0,5,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-05-29,2023-05-29,00:00:00,0,Vauxhall,14,0,0,39,1833,3,0,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-05-30,2023-05-30,00:00:00,0,Clapham Junction,9,0,0,50,553,4,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023-05-31,2023-05-31,00:00:00,0,King's Cross St Pancras,15,0,0,41,1646,5,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2023-06-01,2023-06-01,00:00:00,0,Clapham Junction,19,0,0,93,3422,9,1,6,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2023-06-02,2023-06-02,00:00:00,0,Borough,22,0,0,53,1303,4,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-06-03,2023-06-03,00:00:00,0,Elephant & Castle,19,0,1,42,1589,4,0,6,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-06-04,2023-06-04,00:00:00,0,St Pancras,12,0,1,34,1195,5,0,6,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-06-05,2023-06-05,00:00:00,0,Whitechapel,10,0,0,87,3210,7,1,6,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2023-06-06,2023-06-06,00:00:00,0,Covent Garden,14,0,0,107,2500,9,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-06-07,2023-06-07,00:00:00,0,Old Street,17,0,0,89,1986,8,0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-06-08,2023-06-08,00:00:00,0,Borough,9,0,0,88,3261,6,0,6,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023-06-09,2023-06-09,00:00:00,0,Farringdon,17,0,0,98,1930,7,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-06-11,2023-06-11,00:00:00,0,Piccadilly Circus,21,0,1,89,2561,7,0,6,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-06-12,2023-06-12,00:00:00,0,Stratford,19,0,0,49,850,5,0,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-06-13,2023-06-13,00:00:00,0,St Pancras,20,0,0,97,3349,9,1,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2023-06-14,2023-06-14,00:00:00,0,Borough,19,0,0,103,1297,8,1,6,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2023-06-15,2023-06-15,00:00:00,0,Old Street,15,0,0,35,840,4,0,6,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2023-06-16,2023-06-16,00:00:00,0,Old Street,20,0,0,159,6664,12,1,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2023-06-17,2023-06-17,00:00:00,0,Moorgate,18,0,1,28,1017,4,1,6,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2023-06-18,2023-06-18,00:00:00,0,Elephant & Castle,18,0,1,52,822,4,1,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2023-06-19,2023-06-19,00:00:00,0,Stratford,16,0,0,53,1535,6,1,6,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2023-06-20,2023-06-20,00:00:00,0,Paddington,19,0,0,45,1566,5,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2023-06-21,2023-06-21,00:00:00,0,King's Cross,13,0,0,29,871,4,0,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-06-22,2023-06-22,00:00:00,0,Bank,18,0,0,23,758,3,0,6,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023-06-23,2023-06-23,00:00:00,0,Farringdon,23,0,0,21,528,2,0,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-06-24,2023-06-24,00:00:00,0,King's Cross St Pancras,18,0,1,29,963,4,0,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-06-25,2023-06-25,00:00:00,0,Victoria,20,0,1,45,1679,5,0,6,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-06-26,2023-06-26,00:00:00,0,Liverpool Street,16,0,0,59,2270,4,0,6,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
